FIPS,COUNTY,ST,DMA CODE,DMA NAME,ZIPCODE
36069,Ontario,NY,538,"ROCHESTER, NY",14504
36069,Ontario,NY,538,"ROCHESTER, NY",14512
36069,Ontario,NY,538,"ROCHESTER, NY",14518
36069,Ontario,NY,538,"ROCHESTER, NY",14532
36069,Ontario,NY,538,"ROCHESTER, NY",14537
36069,Ontario,NY,538,"ROCHESTER, NY",14547
36069,Ontario,NY,538,"ROCHESTER, NY",14548
36069,Ontario,NY,538,"ROCHESTER, NY",14561
36069,Ontario,NY,538,"ROCHESTER, NY",14564
36069,Ontario,NY,538,"ROCHESTER, NY",14585
36071,Orange,NY,501,NEW YORK,10910
36071,Orange,NY,501,NEW YORK,10912
36071,Orange,NY,501,NEW YORK,10914
36071,Orange,NY,501,NEW YORK,10915
36071,Orange,NY,501,NEW YORK,10916
36071,Orange,NY,501,NEW YORK,10917
36071,Orange,NY,501,NEW YORK,10918
36071,Orange,NY,501,NEW YORK,10919
36071,Orange,NY,501,NEW YORK,10921
36071,Orange,NY,501,NEW YORK,10922
36071,Orange,NY,501,NEW YORK,10924
36071,Orange,NY,501,NEW YORK,10925
36071,Orange,NY,501,NEW YORK,10926
36071,Orange,NY,501,NEW YORK,10928
36071,Orange,NY,501,NEW YORK,10930
36071,Orange,NY,501,NEW YORK,10932
36071,Orange,NY,501,NEW YORK,10933
36071,Orange,NY,501,NEW YORK,10940
36071,Orange,NY,501,NEW YORK,10941
36071,Orange,NY,501,NEW YORK,10943
36071,Orange,NY,501,NEW YORK,10949
36071,Orange,NY,501,NEW YORK,10950
36071,Orange,NY,501,NEW YORK,10953
36071,Orange,NY,501,NEW YORK,10958
36071,Orange,NY,501,NEW YORK,10959
36071,Orange,NY,501,NEW YORK,10963
36071,Orange,NY,501,NEW YORK,10969
36071,Orange,NY,501,NEW YORK,10973
36071,Orange,NY,501,NEW YORK,10975
36071,Orange,NY,501,NEW YORK,10979
36071,Orange,NY,501,NEW YORK,10981
36071,Orange,NY,501,NEW YORK,10985
36071,Orange,NY,501,NEW YORK,10987
36071,Orange,NY,501,NEW YORK,10988
36071,Orange,NY,501,NEW YORK,10990
36071,Orange,NY,501,NEW YORK,10992
36071,Orange,NY,501,NEW YORK,10996
36071,Orange,NY,501,NEW YORK,10997
36071,Orange,NY,501,NEW YORK,10998
36071,Orange,NY,501,NEW YORK,12518
36071,Orange,NY,501,NEW YORK,12520
36071,Orange,NY,501,NEW YORK,12543
36071,Orange,NY,501,NEW YORK,12549
36071,Orange,NY,501,NEW YORK,12550
36071,Orange,NY,501,NEW YORK,12551
36071,Orange,NY,501,NEW YORK,12552
36071,Orange,NY,501,NEW YORK,12553
36071,Orange,NY,501,NEW YORK,12555
36071,Orange,NY,501,NEW YORK,12566
36071,Orange,NY,501,NEW YORK,12575
36071,Orange,NY,501,NEW YORK,12577
36071,Orange,NY,501,NEW YORK,12584
36071,Orange,NY,501,NEW YORK,12586
36071,Orange,NY,501,NEW YORK,12729
36071,Orange,NY,501,NEW YORK,12746
36071,Orange,NY,501,NEW YORK,12771
36071,Orange,NY,501,NEW YORK,12780
36073,Orleans,NY,514,BUFFALO,14098
36073,Orleans,NY,514,BUFFALO,14103
36073,Orleans,NY,514,BUFFALO,14411
36073,Orleans,NY,514,BUFFALO,14429
36073,Orleans,NY,514,BUFFALO,14452
36073,Orleans,NY,514,BUFFALO,14470
36073,Orleans,NY,514,BUFFALO,14476
36073,Orleans,NY,514,BUFFALO,14477
36073,Orleans,NY,514,BUFFALO,14479
36073,Orleans,NY,514,BUFFALO,14508
36073,Orleans,NY,514,BUFFALO,14571
36075,Oswego,NY,555,SYRACUSE,13028
36075,Oswego,NY,555,SYRACUSE,13036
36075,Oswego,NY,555,SYRACUSE,13042
36075,Oswego,NY,555,SYRACUSE,13044
36075,Oswego,NY,555,SYRACUSE,13069
36075,Oswego,NY,555,SYRACUSE,13074
36075,Oswego,NY,555,SYRACUSE,13076
36075,Oswego,NY,555,SYRACUSE,13083
36075,Oswego,NY,555,SYRACUSE,13093
36075,Oswego,NY,555,SYRACUSE,13103
36075,Oswego,NY,555,SYRACUSE,13107
36075,Oswego,NY,555,SYRACUSE,13114
36075,Oswego,NY,555,SYRACUSE,13115
36075,Oswego,NY,555,SYRACUSE,13121
36075,Oswego,NY,555,SYRACUSE,13126
36075,Oswego,NY,555,SYRACUSE,13131
36075,Oswego,NY,555,SYRACUSE,13132
36075,Oswego,NY,555,SYRACUSE,13135
36075,Oswego,NY,555,SYRACUSE,13142
36075,Oswego,NY,555,SYRACUSE,13144
36075,Oswego,NY,555,SYRACUSE,13145
36075,Oswego,NY,555,SYRACUSE,13167
36075,Oswego,NY,555,SYRACUSE,13302
36075,Oswego,NY,555,SYRACUSE,13426
36075,Oswego,NY,555,SYRACUSE,13437
36075,Oswego,NY,555,SYRACUSE,13493
36077,Otsego,NY,526,UTICA,12064
36077,Otsego,NY,526,UTICA,12116
36077,Otsego,NY,526,UTICA,12155
36077,Otsego,NY,526,UTICA,12197
36077,Otsego,NY,526,UTICA,13315
36077,Otsego,NY,526,UTICA,13320
36077,Otsego,NY,526,UTICA,13326
36077,Otsego,NY,526,UTICA,13333
36077,Otsego,NY,526,UTICA,13335
36077,Otsego,NY,526,UTICA,13337
36077,Otsego,NY,526,UTICA,13342
36077,Otsego,NY,526,UTICA,13348
36077,Otsego,NY,526,UTICA,13415
36077,Otsego,NY,526,UTICA,13439
36077,Otsego,NY,526,UTICA,13450
36077,Otsego,NY,526,UTICA,13457
36077,Otsego,NY,526,UTICA,13468
36077,Otsego,NY,526,UTICA,13482
36077,Otsego,NY,526,UTICA,13488
36077,Otsego,NY,526,UTICA,13747
36077,Otsego,NY,526,UTICA,13776
36077,Otsego,NY,526,UTICA,13796
36077,Otsego,NY,526,UTICA,13807
36077,Otsego,NY,526,UTICA,13808
36077,Otsego,NY,526,UTICA,13810
36077,Otsego,NY,526,UTICA,13820
36077,Otsego,NY,526,UTICA,13825
36077,Otsego,NY,526,UTICA,13834
36077,Otsego,NY,526,UTICA,13849
36077,Otsego,NY,526,UTICA,13859
36077,Otsego,NY,526,UTICA,13861
36079,Putnam,NY,501,NEW YORK,10509
36079,Putnam,NY,501,NEW YORK,10512
36079,Putnam,NY,501,NEW YORK,10516
36079,Putnam,NY,501,NEW YORK,10524
36079,Putnam,NY,501,NEW YORK,10537
36079,Putnam,NY,501,NEW YORK,10541
36079,Putnam,NY,501,NEW YORK,10542
36079,Putnam,NY,501,NEW YORK,10579
36079,Putnam,NY,501,NEW YORK,12563
36081,Queens,NY,501,NEW YORK,11004
36081,Queens,NY,501,NEW YORK,11005
36081,Queens,NY,501,NEW YORK,11101
36081,Queens,NY,501,NEW YORK,11102
36081,Queens,NY,501,NEW YORK,11103
36081,Queens,NY,501,NEW YORK,11104
36081,Queens,NY,501,NEW YORK,11105
36081,Queens,NY,501,NEW YORK,11106
36081,Queens,NY,501,NEW YORK,11109
36081,Queens,NY,501,NEW YORK,11120
36081,Queens,NY,501,NEW YORK,11351
36081,Queens,NY,501,NEW YORK,11352
36081,Queens,NY,501,NEW YORK,11354
36081,Queens,NY,501,NEW YORK,11355
36081,Queens,NY,501,NEW YORK,11356
36081,Queens,NY,501,NEW YORK,11357
36081,Queens,NY,501,NEW YORK,11358
36081,Queens,NY,501,NEW YORK,11359
36081,Queens,NY,501,NEW YORK,11360
36081,Queens,NY,501,NEW YORK,11361
36081,Queens,NY,501,NEW YORK,11362
36081,Queens,NY,501,NEW YORK,11363
36081,Queens,NY,501,NEW YORK,11364
36081,Queens,NY,501,NEW YORK,11365
36081,Queens,NY,501,NEW YORK,11366
36081,Queens,NY,501,NEW YORK,11367
36081,Queens,NY,501,NEW YORK,11368
36081,Queens,NY,501,NEW YORK,11369
36081,Queens,NY,501,NEW YORK,11370
36081,Queens,NY,501,NEW YORK,11371
36081,Queens,NY,501,NEW YORK,11372
36081,Queens,NY,501,NEW YORK,11373
36081,Queens,NY,501,NEW YORK,11374
36081,Queens,NY,501,NEW YORK,11375
36081,Queens,NY,501,NEW YORK,11377
36081,Queens,NY,501,NEW YORK,11378
36081,Queens,NY,501,NEW YORK,11379
36081,Queens,NY,501,NEW YORK,11380
36081,Queens,NY,501,NEW YORK,11381
36081,Queens,NY,501,NEW YORK,11385
36081,Queens,NY,501,NEW YORK,11386
36081,Queens,NY,501,NEW YORK,11390
36081,Queens,NY,501,NEW YORK,11405
36081,Queens,NY,501,NEW YORK,11411
36081,Queens,NY,501,NEW YORK,11412
36081,Queens,NY,501,NEW YORK,11413
36081,Queens,NY,501,NEW YORK,11414
36081,Queens,NY,501,NEW YORK,11415
36081,Queens,NY,501,NEW YORK,11416
36081,Queens,NY,501,NEW YORK,11417
36081,Queens,NY,501,NEW YORK,11418
36081,Queens,NY,501,NEW YORK,11419
36081,Queens,NY,501,NEW YORK,11420
36081,Queens,NY,501,NEW YORK,11421
36081,Queens,NY,501,NEW YORK,11422
36081,Queens,NY,501,NEW YORK,11423
36081,Queens,NY,501,NEW YORK,11424
36081,Queens,NY,501,NEW YORK,11425
36081,Queens,NY,501,NEW YORK,11426
36081,Queens,NY,501,NEW YORK,11427
36081,Queens,NY,501,NEW YORK,11428
36081,Queens,NY,501,NEW YORK,11429
36081,Queens,NY,501,NEW YORK,11430
36081,Queens,NY,501,NEW YORK,11431
36081,Queens,NY,501,NEW YORK,11432
36081,Queens,NY,501,NEW YORK,11433
36081,Queens,NY,501,NEW YORK,11434
36081,Queens,NY,501,NEW YORK,11435
36081,Queens,NY,501,NEW YORK,11436
36081,Queens,NY,501,NEW YORK,11439
36081,Queens,NY,501,NEW YORK,11451
36081,Queens,NY,501,NEW YORK,11499
36081,Queens,NY,501,NEW YORK,11690
36081,Queens,NY,501,NEW YORK,11691
36081,Queens,NY,501,NEW YORK,11692
36081,Queens,NY,501,NEW YORK,11693
36081,Queens,NY,501,NEW YORK,11694
36081,Queens,NY,501,NEW YORK,11695
36081,Queens,NY,501,NEW YORK,11697
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12018
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12022
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12024
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12028
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12033
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12040
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12052
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12057
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12061
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12063
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12082
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12089
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12090
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12094
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12121
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12123
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12133
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12138
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12140
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12144
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12153
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12154
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12156
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12168
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12169
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12180
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12181
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12182
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12185
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12196
36083,Rensselaer,NY,532,ALBANY-SCHENECTADY-TROY,12198
36085,Richmond,NY,501,NEW YORK,10301
36085,Richmond,NY,501,NEW YORK,10302
36085,Richmond,NY,501,NEW YORK,10303
36085,Richmond,NY,501,NEW YORK,10304
36085,Richmond,NY,501,NEW YORK,10305
36085,Richmond,NY,501,NEW YORK,10306
36085,Richmond,NY,501,NEW YORK,10307
36085,Richmond,NY,501,NEW YORK,10308
36085,Richmond,NY,501,NEW YORK,10309
36085,Richmond,NY,501,NEW YORK,10310
36085,Richmond,NY,501,NEW YORK,10311
36085,Richmond,NY,501,NEW YORK,10312
36085,Richmond,NY,501,NEW YORK,10313
36085,Richmond,NY,501,NEW YORK,10314
36087,Rockland,NY,501,NEW YORK,10901
36087,Rockland,NY,501,NEW YORK,10911
36087,Rockland,NY,501,NEW YORK,10913
36087,Rockland,NY,501,NEW YORK,10920
36087,Rockland,NY,501,NEW YORK,10923
36087,Rockland,NY,501,NEW YORK,10927
36087,Rockland,NY,501,NEW YORK,10931
36087,Rockland,NY,501,NEW YORK,10952
36087,Rockland,NY,501,NEW YORK,10954
36087,Rockland,NY,501,NEW YORK,10956
36087,Rockland,NY,501,NEW YORK,10960
36087,Rockland,NY,501,NEW YORK,10962
36087,Rockland,NY,501,NEW YORK,10964
36087,Rockland,NY,501,NEW YORK,10965
36087,Rockland,NY,501,NEW YORK,10968
36087,Rockland,NY,501,NEW YORK,10970
36087,Rockland,NY,501,NEW YORK,10974
36087,Rockland,NY,501,NEW YORK,10976
36087,Rockland,NY,501,NEW YORK,10977
36087,Rockland,NY,501,NEW YORK,10980
36087,Rockland,NY,501,NEW YORK,10982
36087,Rockland,NY,501,NEW YORK,10983
36087,Rockland,NY,501,NEW YORK,10984
36087,Rockland,NY,501,NEW YORK,10986
36087,Rockland,NY,501,NEW YORK,10989
36087,Rockland,NY,501,NEW YORK,10993
36087,Rockland,NY,501,NEW YORK,10994
36089,Saint Lawrence,NY,549,WATERTOWN,12922
36089,Saint Lawrence,NY,549,WATERTOWN,12927
36089,Saint Lawrence,NY,549,WATERTOWN,12949
36089,Saint Lawrence,NY,549,WATERTOWN,12965
36089,Saint Lawrence,NY,549,WATERTOWN,12967
36089,Saint Lawrence,NY,549,WATERTOWN,12973
36089,Saint Lawrence,NY,549,WATERTOWN,13613
36089,Saint Lawrence,NY,549,WATERTOWN,13614
36089,Saint Lawrence,NY,549,WATERTOWN,13617
36089,Saint Lawrence,NY,549,WATERTOWN,13621
36089,Saint Lawrence,NY,549,WATERTOWN,13623
36089,Saint Lawrence,NY,549,WATERTOWN,13625
36089,Saint Lawrence,NY,549,WATERTOWN,13630
36089,Saint Lawrence,NY,549,WATERTOWN,13633
36089,Saint Lawrence,NY,549,WATERTOWN,13635
36089,Saint Lawrence,NY,549,WATERTOWN,13639
36089,Saint Lawrence,NY,549,WATERTOWN,13642
36089,Saint Lawrence,NY,549,WATERTOWN,13645
36089,Saint Lawrence,NY,549,WATERTOWN,13646
36089,Saint Lawrence,NY,549,WATERTOWN,13647
36089,Saint Lawrence,NY,549,WATERTOWN,13649
36089,Saint Lawrence,NY,549,WATERTOWN,13652
36089,Saint Lawrence,NY,549,WATERTOWN,13654
36089,Saint Lawrence,NY,549,WATERTOWN,13658
36089,Saint Lawrence,NY,549,WATERTOWN,13660
36089,Saint Lawrence,NY,549,WATERTOWN,13662
36089,Saint Lawrence,NY,549,WATERTOWN,13664
36089,Saint Lawrence,NY,549,WATERTOWN,13666
36089,Saint Lawrence,NY,549,WATERTOWN,13667
36089,Saint Lawrence,NY,549,WATERTOWN,13668
36089,Saint Lawrence,NY,549,WATERTOWN,13669
36089,Saint Lawrence,NY,549,WATERTOWN,13670
36089,Saint Lawrence,NY,549,WATERTOWN,13672
36089,Saint Lawrence,NY,549,WATERTOWN,13676
36089,Saint Lawrence,NY,549,WATERTOWN,13677
36089,Saint Lawrence,NY,549,WATERTOWN,13678
36089,Saint Lawrence,NY,549,WATERTOWN,13680
36089,Saint Lawrence,NY,549,WATERTOWN,13681
36089,Saint Lawrence,NY,549,WATERTOWN,13683
36089,Saint Lawrence,NY,549,WATERTOWN,13684
36089,Saint Lawrence,NY,549,WATERTOWN,13687
36089,Saint Lawrence,NY,549,WATERTOWN,13690
36089,Saint Lawrence,NY,549,WATERTOWN,13694
36089,Saint Lawrence,NY,549,WATERTOWN,13695
36089,Saint Lawrence,NY,549,WATERTOWN,13696
36089,Saint Lawrence,NY,549,WATERTOWN,13697
36089,Saint Lawrence,NY,549,WATERTOWN,13699
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12019
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12020
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12027
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12065
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12074
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12118
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12148
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12151
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12170
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12188
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12803
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12822
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12831
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12833
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12835
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12850
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12859
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12863
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12866
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12871
36091,Saratoga,NY,532,ALBANY-SCHENECTADY-TROY,12884
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12008
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12053
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12056
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12137
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12141
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12150
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12301
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12302
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12303
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12304
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12305
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12306
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12307
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12308
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12309
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12325
36093,Schenectady,NY,532,ALBANY-SCHENECTADY-TROY,12345
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12031
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12035
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12036
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12043
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12071
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12073
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12076
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12092
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12093
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12122
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12131
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12149
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12157
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12160
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12175
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12187
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,12194
36095,Schoharie,NY,532,ALBANY-SCHENECTADY-TROY,13459
36097,Schuyler,NY,565,ELMIRA,14805
36097,Schuyler,NY,565,ELMIRA,14812
36097,Schuyler,NY,565,ELMIRA,14815
36097,Schuyler,NY,565,ELMIRA,14818
36097,Schuyler,NY,565,ELMIRA,14824
36097,Schuyler,NY,565,ELMIRA,14841
36097,Schuyler,NY,565,ELMIRA,14863
36097,Schuyler,NY,565,ELMIRA,14865
36097,Schuyler,NY,565,ELMIRA,14869
36097,Schuyler,NY,565,ELMIRA,14876
36097,Schuyler,NY,565,ELMIRA,14878
36097,Schuyler,NY,565,ELMIRA,14887
36097,Schuyler,NY,565,ELMIRA,14891
36097,Schuyler,NY,565,ELMIRA,14893
36099,Seneca,NY,555,SYRACUSE,13065
36099,Seneca,NY,555,SYRACUSE,13148
36099,Seneca,NY,555,SYRACUSE,13165
36099,Seneca,NY,555,SYRACUSE,14521
36099,Seneca,NY,555,SYRACUSE,14541
36099,Seneca,NY,555,SYRACUSE,14588
36099,Seneca,NY,555,SYRACUSE,14847
36099,Seneca,NY,555,SYRACUSE,14860
36101,Steuben,NY,565,ELMIRA,14529
36101,Steuben,NY,565,ELMIRA,14572
36101,Steuben,NY,565,ELMIRA,14801
36101,Steuben,NY,565,ELMIRA,14807
36101,Steuben,NY,565,ELMIRA,14808
36101,Steuben,NY,565,ELMIRA,14809
36101,Steuben,NY,565,ELMIRA,14810
36101,Steuben,NY,565,ELMIRA,14819
36101,Steuben,NY,565,ELMIRA,14820
36101,Steuben,NY,565,ELMIRA,14821
36101,Steuben,NY,565,ELMIRA,14823
36101,Steuben,NY,565,ELMIRA,14826
36101,Steuben,NY,565,ELMIRA,14827
36101,Steuben,NY,565,ELMIRA,14830
36101,Steuben,NY,565,ELMIRA,14831
36101,Steuben,NY,565,ELMIRA,14839
36101,Steuben,NY,565,ELMIRA,14840
36101,Steuben,NY,565,ELMIRA,14843
36101,Steuben,NY,565,ELMIRA,14855
36101,Steuben,NY,565,ELMIRA,14856
36101,Steuben,NY,565,ELMIRA,14858
36101,Steuben,NY,565,ELMIRA,14870
36101,Steuben,NY,565,ELMIRA,14873
36101,Steuben,NY,565,ELMIRA,14874
36101,Steuben,NY,565,ELMIRA,14877
36101,Steuben,NY,565,ELMIRA,14879
36101,Steuben,NY,565,ELMIRA,14885
36101,Steuben,NY,565,ELMIRA,14898
36103,Suffolk,NY,501,NEW YORK,00501
36103,Suffolk,NY,501,NEW YORK,00544
36103,Suffolk,NY,501,NEW YORK,06390
36103,Suffolk,NY,501,NEW YORK,11701
36103,Suffolk,NY,501,NEW YORK,11702
36103,Suffolk,NY,501,NEW YORK,11703
36103,Suffolk,NY,501,NEW YORK,11704
36103,Suffolk,NY,501,NEW YORK,11705
36103,Suffolk,NY,501,NEW YORK,11706
36103,Suffolk,NY,501,NEW YORK,11707
36103,Suffolk,NY,501,NEW YORK,11708
36103,Suffolk,NY,501,NEW YORK,11713
36103,Suffolk,NY,501,NEW YORK,11715
36103,Suffolk,NY,501,NEW YORK,11716
36103,Suffolk,NY,501,NEW YORK,11717
36103,Suffolk,NY,501,NEW YORK,11718
36103,Suffolk,NY,501,NEW YORK,11719
36103,Suffolk,NY,501,NEW YORK,11720
36103,Suffolk,NY,501,NEW YORK,11721
36103,Suffolk,NY,501,NEW YORK,11722
36103,Suffolk,NY,501,NEW YORK,11724
36103,Suffolk,NY,501,NEW YORK,11725
36103,Suffolk,NY,501,NEW YORK,11726
36103,Suffolk,NY,501,NEW YORK,11727
36103,Suffolk,NY,501,NEW YORK,11729
36103,Suffolk,NY,501,NEW YORK,11730
36103,Suffolk,NY,501,NEW YORK,11731
36103,Suffolk,NY,501,NEW YORK,11733
36103,Suffolk,NY,501,NEW YORK,11738
36103,Suffolk,NY,501,NEW YORK,11739
36103,Suffolk,NY,501,NEW YORK,11740
36103,Suffolk,NY,501,NEW YORK,11741
36103,Suffolk,NY,501,NEW YORK,11742
36103,Suffolk,NY,501,NEW YORK,11743
36103,Suffolk,NY,501,NEW YORK,11746
36103,Suffolk,NY,501,NEW YORK,11747
36103,Suffolk,NY,501,NEW YORK,11749
36103,Suffolk,NY,501,NEW YORK,11750
36103,Suffolk,NY,501,NEW YORK,11751
36103,Suffolk,NY,501,NEW YORK,11752
36103,Suffolk,NY,501,NEW YORK,11754
36103,Suffolk,NY,501,NEW YORK,11755
36103,Suffolk,NY,501,NEW YORK,11757
36103,Suffolk,NY,501,NEW YORK,11760
36103,Suffolk,NY,501,NEW YORK,11763
36103,Suffolk,NY,501,NEW YORK,11764
36103,Suffolk,NY,501,NEW YORK,11766
36103,Suffolk,NY,501,NEW YORK,11767
36103,Suffolk,NY,501,NEW YORK,11768
36103,Suffolk,NY,501,NEW YORK,11769
36103,Suffolk,NY,501,NEW YORK,11770
36103,Suffolk,NY,501,NEW YORK,11772
36103,Suffolk,NY,501,NEW YORK,11775
36103,Suffolk,NY,501,NEW YORK,11776
36103,Suffolk,NY,501,NEW YORK,11777
36103,Suffolk,NY,501,NEW YORK,11778
36103,Suffolk,NY,501,NEW YORK,11779
36103,Suffolk,NY,501,NEW YORK,11780
36103,Suffolk,NY,501,NEW YORK,11782
36103,Suffolk,NY,501,NEW YORK,11784
36103,Suffolk,NY,501,NEW YORK,11786
36103,Suffolk,NY,501,NEW YORK,11787
36103,Suffolk,NY,501,NEW YORK,11788
36103,Suffolk,NY,501,NEW YORK,11789
36103,Suffolk,NY,501,NEW YORK,11790
36103,Suffolk,NY,501,NEW YORK,11792
36103,Suffolk,NY,501,NEW YORK,11794
36103,Suffolk,NY,501,NEW YORK,11795
36103,Suffolk,NY,501,NEW YORK,11796
36103,Suffolk,NY,501,NEW YORK,11798
36103,Suffolk,NY,501,NEW YORK,11901
36103,Suffolk,NY,501,NEW YORK,11930
36103,Suffolk,NY,501,NEW YORK,11931
36103,Suffolk,NY,501,NEW YORK,11932
36103,Suffolk,NY,501,NEW YORK,11933
36103,Suffolk,NY,501,NEW YORK,11934
36103,Suffolk,NY,501,NEW YORK,11935
36103,Suffolk,NY,501,NEW YORK,11937
36103,Suffolk,NY,501,NEW YORK,11939
36103,Suffolk,NY,501,NEW YORK,11940
36103,Suffolk,NY,501,NEW YORK,11941
36103,Suffolk,NY,501,NEW YORK,11942
36103,Suffolk,NY,501,NEW YORK,11944
36103,Suffolk,NY,501,NEW YORK,11946
36103,Suffolk,NY,501,NEW YORK,11947
36103,Suffolk,NY,501,NEW YORK,11948
36103,Suffolk,NY,501,NEW YORK,11949
36103,Suffolk,NY,501,NEW YORK,11950
36103,Suffolk,NY,501,NEW YORK,11951
36103,Suffolk,NY,501,NEW YORK,11952
36103,Suffolk,NY,501,NEW YORK,11953
36103,Suffolk,NY,501,NEW YORK,11954
36103,Suffolk,NY,501,NEW YORK,11955
36103,Suffolk,NY,501,NEW YORK,11956
36103,Suffolk,NY,501,NEW YORK,11957
36103,Suffolk,NY,501,NEW YORK,11958
36103,Suffolk,NY,501,NEW YORK,11959
36103,Suffolk,NY,501,NEW YORK,11960
